FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,Syms
27.722811,516.513916,3.635728,2.689020,10.543303,58.328918,3073.519775,0.000000,1.442837,2.713082,0.560591,0.429594,1.022977,1.765884,3.487636,0.000000,6044.000000,,0
10.641982,389.149323,0.000000,0.675339,0.000000,0.000000,28.915201,0.000000,1.027022,2.590116,0.000000,0.000000,0.000000,0.000000,1.461126,0.000000,6126.000000,,0
13.568451,426.305298,0.527319,3.228674,9.356064,71.598244,25.997524,0.000000,1.132530,2.629721,0.000000,0.509024,0.971093,1.854902,1.414932,0.000000,6139.000000,,0
44.936241,528.944458,3.318103,3.009729,5.809764,26.470814,82.028793,0.000000,1.652597,2.723410,0.520890,0.478527,0.764158,1.422767,1.913966,0.000000,6211.000000,,0
11.557853,450.969025,2.281967,0.000000,0.000000,21.357975,42.023319,0.000000,1.062877,2.654147,0.358309,0.000000,0.000000,1.329560,1.623490,0.000000,6248.000000,,0
66.864708,673.957275,0.962126,2.343642,19.646500,167.422348,4.278373,99998.000000,1.825197,2.828632,0.000000,0.369891,1.293285,2.223814,0.631279,4.999991,6296.000000,,0
199.221863,527.871338,3.096074,0.363881,25.086214,11.292651,19.085423,99998.000000,2.299337,2.722528,0.490811,0.000000,1.399435,1.052796,1.280702,4.999991,6312.000000,,0
12.658748,366.369751,0.268285,1.600460,0.000000,0.000000,6.517679,0.000000,1.102391,2.563920,0.000000,0.204245,0.000000,0.000000,0.814093,0.000000,6344.000000,,0
14.077268,379.891937,1.390766,0.329960,10.194840,0.000000,11.163774,99998.000000,1.148518,2.579660,0.143254,0.000000,1.008380,0.000000,1.047811,4.999991,6404.000000,,0
11.042869,237.639069,1.952007,0.265202,0.000000,10.860928,3.917088,99998.000000,1.043082,2.375918,0.290481,0.000000,0.000000,1.035867,0.592963,4.999991,6420.000000,,0
29.437370,612.239319,3.327354,1.825573,26.221031,63.435589,25.862522,99998.000000,1.468899,2.786921,0.522099,0.261399,1.418650,1.802333,1.412671,4.999991,6471.000000,,0
10.392200,295.187805,3.015897,0.925122,0.000000,0.000000,4.532747,0.000000,1.016707,2.470098,0.479416,0.000000,0.000000,0.000000,0.656361,0.000000,6492.000000,,0
10.762248,209.700409,0.000000,1.156402,0.000000,2.824705,3.159981,0.000000,1.031903,2.321599,0.000000,0.063109,0.000000,0.450973,0.499684,0.000000,6660.000000,,0
58.563282,270.705994,13.244658,9.436240,22.529795,66.087608,15.640762,99998.000000,1.767625,2.432498,1.122041,0.974799,1.352757,1.820120,1.194258,4.999991,6721.000000,,0
105.186325,249.465210,10.077659,7.598332,27.025887,37.991661,23.441425,99998.000000,2.021959,2.397010,1.003360,0.880718,1.431780,1.579688,1.369984,4.999991,6775.000000,,0
1117.639404,7851.377930,2.827788,2.541001,18.980412,28.031185,13.496399,0.000000,3.048302,3.894946,0.451447,0.405005,1.278306,1.447641,1.130218,0.000000,6963.000000,,0
