#,Date,Temp,Lux
2426,6/6/2022 0:15,24.351,0
2427,6/6/2022 0:30,23.484,0
2428,6/6/2022 0:45,23.292,0
2429,6/6/2022 1:00,23.004,0
2430,6/6/2022 1:15,22.908,0
2431,6/6/2022 1:30,22.812,0
2432,6/6/2022 1:45,22.717,0
2433,6/6/2022 2:00,22.717,0
2434,6/6/2022 2:15,22.717,0
2435,6/6/2022 2:30,22.621,0
2436,6/6/2022 2:45,22.621,0
2437,6/6/2022 3:00,22.908,0
2438,6/6/2022 3:15,22.812,0
2439,6/6/2022 3:30,22.812,0
2440,6/6/2022 3:45,22.812,0
2441,6/6/2022 4:00,22.908,0
2442,6/6/2022 4:15,22.717,0
2443,6/6/2022 4:30,22.621,0
2444,6/6/2022 4:45,22.621,0
2445,6/6/2022 5:00,22.908,0
2446,6/6/2022 5:15,23.1,0
2447,6/6/2022 5:30,22.812,0
2448,6/6/2022 5:45,23.004,0
2449,6/6/2022 6:00,22.717,0
2450,6/6/2022 6:15,22.621,0
2451,6/6/2022 6:30,22.525,0
2452,6/6/2022 6:45,22.812,0
2453,6/6/2022 7:00,22.717,0
2454,6/6/2022 7:15,22.621,0
2455,6/6/2022 7:30,22.525,0
2456,6/6/2022 7:45,22.525,0
2457,6/6/2022 8:00,22.429,0
2458,6/6/2022 8:15,22.429,0
2459,6/6/2022 8:30,22.429,0
2460,6/6/2022 8:45,22.717,0
2461,6/6/2022 9:00,23.196,0
2462,6/6/2022 9:15,23.581,0
2463,6/6/2022 9:30,23.966,0
2464,6/6/2022 9:45,24.062,0
2465,6/6/2022 10:00,23.966,0
2466,6/6/2022 10:15,23.869,0
2467,6/6/2022 10:30,23.869,0
2468,6/6/2022 10:45,23.773,0
2469,6/6/2022 11:00,23.773,0
2470,6/6/2022 11:15,23.869,0
2471,6/6/2022 11:30,23.773,0
2472,6/6/2022 11:45,23.869,0
2473,6/6/2022 12:00,23.677,0
2474,6/6/2022 12:15,23.773,0
2475,6/6/2022 12:30,23.677,0
2476,6/6/2022 12:45,23.677,0
2477,6/6/2022 13:00,23.677,0
2478,6/6/2022 13:15,23.677,0
2479,6/6/2022 13:30,23.677,0
2480,6/6/2022 13:45,23.773,0
2481,6/6/2022 14:00,23.773,0
2482,6/6/2022 14:15,23.773,0
2483,6/6/2022 14:30,23.869,0
2484,6/6/2022 14:45,23.869,0
2485,6/6/2022 15:00,24.062,10.8
2486,6/6/2022 15:15,24.062,0
2487,6/6/2022 15:30,24.062,0
2488,6/6/2022 15:45,24.062,10.8
2489,6/6/2022 16:00,24.062,10.8
2490,6/6/2022 16:15,23.677,10.8
2491,6/6/2022 16:30,23.388,10.8
2492,6/6/2022 16:45,23.292,0
2493,6/6/2022 17:00,23.1,0
2494,6/6/2022 17:15,22.908,0
2495,6/6/2022 17:30,23.196,0
2496,6/6/2022 17:45,23.292,0
2497,6/6/2022 18:00,23.1,0
2498,6/6/2022 18:15,23.292,0
2499,6/6/2022 18:30,23.196,0
2500,6/6/2022 18:45,23.484,0
2501,6/6/2022 19:00,24.062,0
2502,6/6/2022 19:15,24.448,0
2503,6/6/2022 19:30,24.158,0
2504,6/6/2022 19:45,23.581,0
2505,6/6/2022 20:00,23.484,0
2506,6/6/2022 20:15,23.677,0
2507,6/6/2022 20:30,23.388,0
2508,6/6/2022 20:45,23.484,0
2509,6/6/2022 21:00,23.581,0
2510,6/6/2022 21:15,23.292,0
2511,6/6/2022 21:30,23.1,0
2512,6/6/2022 21:45,23.484,0
2513,6/6/2022 22:00,23.484,0
2514,6/6/2022 22:15,23.388,0
2515,6/6/2022 22:30,23.484,0
2516,6/6/2022 22:45,23.292,0
2517,6/6/2022 23:00,23.581,0
2518,6/6/2022 23:15,23.484,0
2519,6/6/2022 23:30,23.484,0
2520,6/6/2022 23:45,23.484,0
2521,6/7/2022 0:00,23.388,0
2522,6/7/2022 0:15,23.484,0
2523,6/7/2022 0:30,23.677,0
2524,6/7/2022 0:45,23.966,0
2525,6/7/2022 1:00,23.869,0
2526,6/7/2022 1:15,24.062,0
2527,6/7/2022 1:30,24.158,0
2528,6/7/2022 1:45,24.255,0
2529,6/7/2022 2:00,24.351,0
2530,6/7/2022 2:15,24.448,0
2531,6/7/2022 2:30,24.448,0
2532,6/7/2022 2:45,24.545,0
2533,6/7/2022 3:00,24.641,0
2534,6/7/2022 3:15,24.738,0
2535,6/7/2022 3:30,24.738,0
2536,6/7/2022 3:45,24.738,0
2537,6/7/2022 4:00,24.835,0
2538,6/7/2022 4:15,24.835,0
2539,6/7/2022 4:30,24.931,0
2540,6/7/2022 4:45,24.931,0
2541,6/7/2022 5:00,24.931,0
2542,6/7/2022 5:15,25.028,0
2543,6/7/2022 5:30,25.028,0
2544,6/7/2022 5:45,25.028,0
2545,6/7/2022 6:00,25.028,0
2546,6/7/2022 6:15,25.125,0
2547,6/7/2022 6:30,25.125,0
2548,6/7/2022 6:45,24.738,0
2549,6/7/2022 7:00,24.158,0
2550,6/7/2022 7:15,23.869,0
2551,6/7/2022 7:30,23.773,0
2552,6/7/2022 7:45,23.677,0
2553,6/7/2022 8:00,23.581,0
2554,6/7/2022 8:15,23.581,0
2555,6/7/2022 8:30,23.484,0
2556,6/7/2022 8:45,23.484,0
2557,6/7/2022 9:00,23.484,0
2558,6/7/2022 9:15,23.388,0
2559,6/7/2022 9:30,23.484,0
2560,6/7/2022 9:45,29.752,2152.8
2561,6/7/2022 10:00,30.154,6200
2562,6/7/2022 10:15,30.154,2669.5
2563,6/7/2022 10:30,30.255,4133.4
2564,6/7/2022 10:45,30.255,4477.8
2565,6/7/2022 11:00,30.255,3444.5
2566,6/7/2022 11:15,30.356,3788.9
2567,6/7/2022 11:30,30.356,4650
2568,6/7/2022 11:45,30.457,6544.5
2569,6/7/2022 12:00,30.862,13089
2570,6/7/2022 12:15,32.704,88178.4
2571,6/7/2022 12:30,31.574,93689.5
2572,6/7/2022 12:45,32.394,104711.8
2573,6/7/2022 13:00,33.743,93689.5
2574,6/7/2022 13:15,33.639,93689.5
2575,6/7/2022 13:30,33.118,68889.3
2576,6/7/2022 13:45,32.807,66133.8
2577,6/7/2022 14:00,33.43,74400.5
2578,6/7/2022 14:15,33.118,82667.2
2579,6/7/2022 14:30,32.394,38578
2580,6/7/2022 14:45,33.118,77156.1
2581,6/7/2022 15:00,32.497,41333.6
2582,6/7/2022 15:15,31.778,27555.7
2583,6/7/2022 15:30,31.472,19289
2584,6/7/2022 15:45,31.064,14466.8
2585,6/7/2022 16:00,30.862,10677.8
2586,6/7/2022 16:15,30.659,5511.1
2587,6/7/2022 16:30,30.558,4822.3
2588,6/7/2022 16:45,30.457,4133.4
2589,6/7/2022 17:00,30.356,3616.7
2590,6/7/2022 17:15,30.356,2755.6
2591,6/7/2022 17:30,30.255,2411.1
2592,6/7/2022 17:45,30.154,1636.1
2593,6/7/2022 18:00,30.154,1237.9
2594,6/7/2022 18:15,30.054,839.6
2595,6/7/2022 18:30,30.054,355.2
2596,6/7/2022 18:45,29.953,129.2
2597,6/7/2022 19:00,29.953,0
2598,6/7/2022 19:15,29.953,0
2599,6/7/2022 19:30,29.953,0
2600,6/7/2022 19:45,29.953,0
2601,6/7/2022 20:00,29.853,0
2602,6/7/2022 20:15,29.853,0
2603,6/7/2022 20:30,29.853,0
2604,6/7/2022 20:45,29.853,0
2605,6/7/2022 21:00,29.853,0
2606,6/7/2022 21:15,29.853,0
2607,6/7/2022 21:30,29.953,0
2608,6/7/2022 21:45,29.953,0
2609,6/7/2022 22:00,29.953,0
2610,6/7/2022 22:15,29.953,0
2611,6/7/2022 22:30,29.953,0
2612,6/7/2022 22:45,29.953,0
2613,6/7/2022 23:00,29.953,0
2614,6/7/2022 23:15,29.953,0
2615,6/7/2022 23:30,29.953,0
2616,6/7/2022 23:45,29.953,0
2617,6/8/2022 0:00,29.953,0
2618,6/8/2022 0:15,29.953,0
2619,6/8/2022 0:30,29.953,0
2620,6/8/2022 0:45,29.953,0
2621,6/8/2022 1:00,29.953,0
2622,6/8/2022 1:15,29.953,0
2623,6/8/2022 1:30,29.953,0
2624,6/8/2022 1:45,29.853,0
2625,6/8/2022 2:00,29.853,0
2626,6/8/2022 2:15,29.853,0
2627,6/8/2022 2:30,29.853,0
2628,6/8/2022 2:45,29.853,0
2629,6/8/2022 3:00,29.853,0
2630,6/8/2022 3:15,29.853,0
2631,6/8/2022 3:30,29.853,0
2632,6/8/2022 3:45,29.853,0
2633,6/8/2022 4:00,29.853,0
2634,6/8/2022 4:15,29.853,0
2635,6/8/2022 4:30,29.853,0
2636,6/8/2022 4:45,29.853,0
2637,6/8/2022 5:00,29.853,0
2638,6/8/2022 5:15,29.853,0
2639,6/8/2022 5:30,29.853,0
2640,6/8/2022 5:45,29.853,32.3
2641,6/8/2022 6:00,29.752,183
2642,6/8/2022 6:15,29.853,549
2643,6/8/2022 6:30,29.853,1065.6
2644,6/8/2022 6:45,29.853,1216.3
2645,6/8/2022 7:00,29.853,1980.6
2646,6/8/2022 7:15,29.953,1980.6
2647,6/8/2022 7:30,29.953,1980.6
2648,6/8/2022 7:45,29.953,2411.1
2649,6/8/2022 8:00,29.953,1334.7
2650,6/8/2022 8:15,29.953,1636.1
2651,6/8/2022 8:30,29.953,2755.6
2652,6/8/2022 8:45,29.953,1722.2
2653,6/8/2022 9:00,30.054,2066.7
2654,6/8/2022 9:15,30.154,2152.8
2655,6/8/2022 9:30,30.154,1980.6
2656,6/8/2022 9:45,30.154,1894.5
2657,6/8/2022 10:00,30.154,2583.4
2658,6/8/2022 10:15,30.255,2583.4
2659,6/8/2022 10:30,30.255,5511.1
2660,6/8/2022 10:45,30.356,3788.9
2661,6/8/2022 11:00,30.356,3961.1
2662,6/8/2022 11:15,30.457,5511.1
2663,6/8/2022 11:30,30.558,7233.4
2664,6/8/2022 11:45,30.659,10333.4
2665,6/8/2022 12:00,30.963,16533.4
2666,6/8/2022 12:15,32.086,66133.8
2667,6/8/2022 12:30,32.394,77156.1
2668,6/8/2022 12:45,33.014,85422.8
2669,6/8/2022 13:00,33.43,88178.4
2670,6/8/2022 13:15,33.535,99200.7
2671,6/8/2022 13:30,33.118,71644.9
2672,6/8/2022 13:45,32.497,55111.5
2673,6/8/2022 14:00,33.222,74400.5
2674,6/8/2022 14:15,33.014,79911.6
2675,6/8/2022 14:30,32.188,30311.3
2676,6/8/2022 14:45,32.704,57867
2677,6/8/2022 15:00,32.394,44089.2
2678,6/8/2022 15:15,32.497,44089.2
2679,6/8/2022 15:30,32.394,44089.2
2680,6/8/2022 15:45,31.574,19289
2681,6/8/2022 16:00,31.064,10677.8
2682,6/8/2022 16:15,30.963,8611.2
2683,6/8/2022 16:30,30.76,6544.5
2684,6/8/2022 16:45,30.659,3788.9
2685,6/8/2022 17:00,30.558,4305.6
2686,6/8/2022 17:15,30.558,3616.7
2687,6/8/2022 17:30,30.457,3788.9
2688,6/8/2022 17:45,30.356,2411.1
2689,6/8/2022 18:00,30.255,1280.9
2690,6/8/2022 18:15,30.255,366
2691,6/8/2022 18:30,30.154,172.2
2692,6/8/2022 18:45,30.154,43.1
2693,6/8/2022 19:00,30.154,0
2694,6/8/2022 19:15,30.054,0
2695,6/8/2022 19:30,30.054,0
2696,6/8/2022 19:45,30.054,0
2697,6/8/2022 20:00,30.054,0
2698,6/8/2022 20:15,29.953,0
2699,6/8/2022 20:30,29.953,0
2700,6/8/2022 20:45,29.953,0
2701,6/8/2022 21:00,29.953,0
2702,6/8/2022 21:15,29.953,0
2703,6/8/2022 21:30,29.953,0
2704,6/8/2022 21:45,29.953,0
2705,6/8/2022 22:00,29.953,0
2706,6/8/2022 22:15,29.953,0
2707,6/8/2022 22:30,29.853,0
2708,6/8/2022 22:45,29.853,0
2709,6/8/2022 23:00,29.953,0
2710,6/8/2022 23:15,29.853,0
2711,6/8/2022 23:30,29.853,0
2712,6/8/2022 23:45,29.853,0
2713,6/9/2022 0:00,29.953,0
2714,6/9/2022 0:15,29.853,0
2715,6/9/2022 0:30,29.853,0
2716,6/9/2022 0:45,29.853,0
2717,6/9/2022 1:00,29.853,0
2718,6/9/2022 1:15,29.853,0
2719,6/9/2022 1:30,29.853,0
2720,6/9/2022 1:45,29.853,0
2721,6/9/2022 2:00,29.853,0
2722,6/9/2022 2:15,29.853,0
2723,6/9/2022 2:30,29.853,0
2724,6/9/2022 2:45,29.853,0
2725,6/9/2022 3:00,29.853,0
2726,6/9/2022 3:15,29.853,0
2727,6/9/2022 3:30,29.853,0
2728,6/9/2022 3:45,29.752,0
2729,6/9/2022 4:00,29.752,0
2730,6/9/2022 4:15,29.752,0
2731,6/9/2022 4:30,29.752,0
2732,6/9/2022 4:45,29.752,0
2733,6/9/2022 5:00,29.752,0
2734,6/9/2022 5:15,29.752,0
2735,6/9/2022 5:30,29.752,0
2736,6/9/2022 5:45,29.752,107.6
2737,6/9/2022 6:00,29.752,226
2738,6/9/2022 6:15,29.752,484.4
2739,6/9/2022 6:30,29.752,764.2
2740,6/9/2022 6:45,29.752,764.2
2741,6/9/2022 7:00,29.752,882.6
2742,6/9/2022 7:15,29.853,1108.7
2743,6/9/2022 7:30,29.853,2411.1
2744,6/9/2022 7:45,29.953,3616.7
2745,6/9/2022 8:00,30.054,7577.8
2746,6/9/2022 8:15,29.953,2066.7
2747,6/9/2022 8:30,29.853,1550
2748,6/9/2022 8:45,29.953,2152.8
2749,6/9/2022 9:00,30.054,4133.4
2750,6/9/2022 9:15,29.953,3100
2751,6/9/2022 9:30,29.853,3272.2
2752,6/9/2022 9:45,30.054,4305.6
2753,6/9/2022 10:00,30.154,4650
2754,6/9/2022 10:15,30.255,7233.4
2755,6/9/2022 10:30,30.255,5166.7
2756,6/9/2022 10:45,30.255,4822.3
2757,6/9/2022 11:00,30.255,5338.9
2758,6/9/2022 11:15,30.255,5166.7
2759,6/9/2022 11:30,30.356,5166.7
2760,6/9/2022 11:45,30.457,9300.1
2761,6/9/2022 12:00,30.558,11711.2
2762,6/9/2022 12:15,32.086,88178.4
2763,6/9/2022 12:30,32.291,66133.8
2764,6/9/2022 12:45,32.704,74400.5
2765,6/9/2022 13:00,32.911,85422.8
2766,6/9/2022 13:15,32.704,85422.8
2767,6/9/2022 13:30,32.911,85422.8
2768,6/9/2022 13:45,32.188,60622.6
2769,6/9/2022 14:00,32.704,71644.9
2770,6/9/2022 14:15,32.497,71644.9
2771,6/9/2022 14:30,31.778,27555.7
2772,6/9/2022 14:45,32.497,63378.2
2773,6/9/2022 15:00,32.086,42711.4
2774,6/9/2022 15:15,32.086,44089.2
2775,6/9/2022 15:30,31.778,39955.8
2776,6/9/2022 15:45,31.166,16533.4
2777,6/9/2022 16:00,30.76,10677.8
2778,6/9/2022 16:15,30.659,6544.5
2779,6/9/2022 16:30,30.558,5511.1
2780,6/9/2022 16:45,30.457,2152.8
2781,6/9/2022 17:00,30.356,3100
2782,6/9/2022 17:15,30.356,2755.6
2783,6/9/2022 17:30,30.356,1980.6
2784,6/9/2022 17:45,30.255,882.6
2785,6/9/2022 18:00,30.154,807.3
2786,6/9/2022 18:15,30.154,505.9
2787,6/9/2022 18:30,30.154,258.3
2788,6/9/2022 18:45,30.054,32.3
2789,6/9/2022 19:00,30.054,0
2790,6/9/2022 19:15,30.054,0
2791,6/9/2022 19:30,30.054,0
2792,6/9/2022 19:45,30.054,0
2793,6/9/2022 20:00,29.953,0
2794,6/9/2022 20:15,29.953,0
2795,6/9/2022 20:30,29.953,0
2796,6/9/2022 20:45,29.953,0
2797,6/9/2022 21:00,30.054,0
2798,6/9/2022 21:15,30.054,0
2799,6/9/2022 21:30,29.953,0
2800,6/9/2022 21:45,29.953,0
2801,6/9/2022 22:00,29.953,0
2802,6/9/2022 22:15,29.953,0
2803,6/9/2022 22:30,29.953,0
2804,6/9/2022 22:45,29.953,0
2805,6/9/2022 23:00,29.953,0
2806,6/9/2022 23:15,29.953,0
2807,6/9/2022 23:30,29.953,0
2808,6/9/2022 23:45,29.953,0
2809,6/10/2022 0:00,29.853,0
2810,6/10/2022 0:15,29.853,0
2811,6/10/2022 0:30,29.853,0
2812,6/10/2022 0:45,29.853,0
2813,6/10/2022 1:00,29.853,0
2814,6/10/2022 1:15,29.853,0
2815,6/10/2022 1:30,29.853,0
2816,6/10/2022 1:45,29.853,0
2817,6/10/2022 2:00,29.853,0
2818,6/10/2022 2:15,29.853,0
2819,6/10/2022 2:30,29.853,0
2820,6/10/2022 2:45,29.853,0
2821,6/10/2022 3:00,29.853,0
2822,6/10/2022 3:15,29.853,0
2823,6/10/2022 3:30,29.752,0
2824,6/10/2022 3:45,29.752,0
2825,6/10/2022 4:00,29.752,0
2826,6/10/2022 4:15,29.752,0
2827,6/10/2022 4:30,29.752,0
2828,6/10/2022 4:45,29.752,0
2829,6/10/2022 5:00,29.752,0
2830,6/10/2022 5:15,29.752,0
2831,6/10/2022 5:30,29.752,0
2832,6/10/2022 5:45,29.752,64.6
2833,6/10/2022 6:00,29.752,301.4
2834,6/10/2022 6:15,29.752,505.9
2835,6/10/2022 6:30,29.752,484.4
2836,6/10/2022 6:45,29.752,527.4
2837,6/10/2022 7:00,29.752,731.9
2838,6/10/2022 7:15,29.853,2497.2
2839,6/10/2022 7:30,29.853,3444.5
2840,6/10/2022 7:45,29.853,1194.8
2841,6/10/2022 8:00,29.853,1377.8
2842,6/10/2022 8:15,29.853,990.3
2843,6/10/2022 8:30,29.853,1248.6
2844,6/10/2022 8:45,29.953,3444.5
2845,6/10/2022 9:00,29.953,1550
2846,6/10/2022 9:15,30.054,5338.9
2847,6/10/2022 9:30,30.154,6200
2848,6/10/2022 9:45,30.054,2583.4
2849,6/10/2022 10:00,30.154,3100
2850,6/10/2022 10:15,30.255,4133.4
2851,6/10/2022 10:30,30.255,3444.5
2852,6/10/2022 10:45,30.255,6200
2853,6/10/2022 11:00,30.255,2927.8
2854,6/10/2022 11:15,30.356,4994.5
2855,6/10/2022 11:30,30.356,4650
2856,6/10/2022 11:45,30.457,5166.7
2857,6/10/2022 12:00,30.659,11711.2
2858,6/10/2022 12:15,31.88,79911.6
2859,6/10/2022 12:30,32.394,41333.6
2860,6/10/2022 12:45,31.676,8611.2
2861,6/10/2022 13:00,32.911,82667.2
2862,6/10/2022 13:15,33.014,85422.8
2863,6/10/2022 13:30,32.497,79911.6
2864,6/10/2022 13:45,32.188,49600.3
2865,6/10/2022 14:00,32.807,66133.8
2866,6/10/2022 14:15,32.6,63378.2
2867,6/10/2022 14:30,31.778,24800.2
2868,6/10/2022 14:45,32.394,57867
2869,6/10/2022 15:00,32.188,37200.2
2870,6/10/2022 15:15,32.086,39955.8
2871,6/10/2022 15:30,31.983,35822.5
2872,6/10/2022 15:45,31.268,20666.8
2873,6/10/2022 16:00,30.76,8611.2
2874,6/10/2022 16:15,30.659,7233.4
2875,6/10/2022 16:30,30.558,6200
2876,6/10/2022 16:45,30.457,4650
2877,6/10/2022 17:00,30.356,3961.1
2878,6/10/2022 17:15,30.356,3616.7
2879,6/10/2022 17:30,30.255,2927.8
2880,6/10/2022 17:45,30.255,2066.7
2881,6/10/2022 18:00,30.154,1334.7
2882,6/10/2022 18:15,30.154,538.2
2883,6/10/2022 18:30,30.054,322.9
2884,6/10/2022 18:45,30.054,64.6
2885,6/10/2022 19:00,29.953,0
2886,6/10/2022 19:15,29.953,0
2887,6/10/2022 19:30,29.953,0
2888,6/10/2022 19:45,29.953,0
2889,6/10/2022 20:00,29.953,0
2890,6/10/2022 20:15,29.853,0
2891,6/10/2022 20:30,29.853,0
2892,6/10/2022 20:45,29.853,0
2893,6/10/2022 21:00,29.853,0
2894,6/10/2022 21:15,29.853,0
2895,6/10/2022 21:30,29.853,0
2896,6/10/2022 21:45,29.853,0
2897,6/10/2022 22:00,29.853,0
2898,6/10/2022 22:15,29.853,0
2899,6/10/2022 22:30,29.853,0
2900,6/10/2022 22:45,29.853,0
2901,6/10/2022 23:00,29.853,0
2902,6/10/2022 23:15,29.853,0
2903,6/10/2022 23:30,29.853,0
2904,6/10/2022 23:45,29.853,0
2905,6/11/2022 0:00,29.853,0
2906,6/11/2022 0:15,29.853,0
2907,6/11/2022 0:30,29.853,0
2908,6/11/2022 0:45,29.853,0
2909,6/11/2022 1:00,29.853,0
2910,6/11/2022 1:15,29.752,0
2911,6/11/2022 1:30,29.853,0
2912,6/11/2022 1:45,29.853,0
2913,6/11/2022 2:00,29.752,0
2914,6/11/2022 2:15,29.752,0
2915,6/11/2022 2:30,29.752,0
2916,6/11/2022 2:45,29.752,0
2917,6/11/2022 3:00,29.752,0
2918,6/11/2022 3:15,29.752,0
2919,6/11/2022 3:30,29.752,0
2920,6/11/2022 3:45,29.752,0
2921,6/11/2022 4:00,29.752,0
2922,6/11/2022 4:15,29.752,0
2923,6/11/2022 4:30,29.752,0
2924,6/11/2022 4:45,29.752,0
2925,6/11/2022 5:00,29.752,0
2926,6/11/2022 5:15,29.752,0
2927,6/11/2022 5:30,29.752,0
2928,6/11/2022 5:45,29.752,32.3
2929,6/11/2022 6:00,29.752,118.4
2930,6/11/2022 6:15,29.752,215.3
2931,6/11/2022 6:30,29.752,387.5
2932,6/11/2022 6:45,29.752,624.3
2933,6/11/2022 7:00,29.752,602.8
2934,6/11/2022 7:15,29.853,1141
2935,6/11/2022 7:30,29.752,721.2
2936,6/11/2022 7:45,29.752,710.4
2937,6/11/2022 8:00,29.853,1334.7
2938,6/11/2022 8:15,29.853,1377.8
2939,6/11/2022 8:30,29.853,1334.7
2940,6/11/2022 8:45,29.953,2066.7
2941,6/11/2022 9:00,29.953,1894.5
2942,6/11/2022 9:15,30.054,5166.7
2943,6/11/2022 9:30,30.054,3444.5
2944,6/11/2022 9:45,30.054,1808.3
2945,6/11/2022 10:00,30.255,3444.5
2946,6/11/2022 10:15,30.255,1980.6
2947,6/11/2022 10:30,30.255,2497.2
2948,6/11/2022 10:45,30.356,2927.8
2949,6/11/2022 11:00,30.457,5166.7
2950,6/11/2022 11:15,30.457,4133.4
2951,6/11/2022 11:30,30.659,8266.7
2952,6/11/2022 11:45,30.659,3788.9
2953,6/11/2022 12:00,30.862,18600.1
2954,6/11/2022 12:15,30.659,6544.5
2955,6/11/2022 12:30,30.558,5338.9
2956,6/11/2022 12:45,30.457,3788.9
2957,6/11/2022 13:00,30.356,3616.7
2958,6/11/2022 13:15,30.356,3788.9
2959,6/11/2022 13:30,30.356,3961.1
2960,6/11/2022 13:45,30.356,5166.7
2961,6/11/2022 14:00,30.558,10677.8
2962,6/11/2022 14:15,30.76,12400.1
2963,6/11/2022 14:30,30.558,12400.1
2964,6/11/2022 14:45,32.188,46844.8
2965,6/11/2022 15:00,32.291,27555.7
2966,6/11/2022 15:15,30.659,3444.5
2967,6/11/2022 15:30,30.558,7233.4
2968,6/11/2022 15:45,30.963,17222.3
2969,6/11/2022 16:00,30.659,11022.3
2970,6/11/2022 16:15,30.659,11022.3
2971,6/11/2022 16:30,30.558,4822.3
2972,6/11/2022 16:45,30.457,2927.8
2973,6/11/2022 17:00,30.255,2583.4
2974,6/11/2022 17:15,30.255,2755.6
2975,6/11/2022 17:30,30.255,2066.7
2976,6/11/2022 17:45,30.154,1141
2977,6/11/2022 18:00,30.054,721.2
2978,6/11/2022 18:15,29.953,247.6
2979,6/11/2022 18:30,29.953,139.9
2980,6/11/2022 18:45,29.853,32.3
2981,6/11/2022 19:00,29.853,0
2982,6/11/2022 19:15,29.853,0
2983,6/11/2022 19:30,29.853,0
2984,6/11/2022 19:45,29.853,0
2985,6/11/2022 20:00,29.853,0
2986,6/11/2022 20:15,29.752,0
2987,6/11/2022 20:30,29.752,0
2988,6/11/2022 20:45,29.752,0
2989,6/11/2022 21:00,29.752,0
2990,6/11/2022 21:15,29.752,0
2991,6/11/2022 21:30,29.752,0
2992,6/11/2022 21:45,29.752,0
2993,6/11/2022 22:00,29.752,0
2994,6/11/2022 22:15,29.752,0
2995,6/11/2022 22:30,29.752,0
2996,6/11/2022 22:45,29.752,0
2997,6/11/2022 23:00,29.752,0
2998,6/11/2022 23:15,29.752,0
2999,6/11/2022 23:30,29.752,0
3000,6/11/2022 23:45,29.752,0
3001,6/12/2022 0:00,29.752,0
3002,6/12/2022 0:15,29.752,0
3003,6/12/2022 0:30,29.752,0
3004,6/12/2022 0:45,29.752,0
3005,6/12/2022 1:00,29.752,0
3006,6/12/2022 1:15,29.752,0
3007,6/12/2022 1:30,29.752,0
3008,6/12/2022 1:45,29.752,0
3009,6/12/2022 2:00,29.752,0
3010,6/12/2022 2:15,29.752,0
3011,6/12/2022 2:30,29.652,0
3012,6/12/2022 2:45,29.652,0
3013,6/12/2022 3:00,29.652,0
3014,6/12/2022 3:15,29.652,0
3015,6/12/2022 3:30,29.652,0
3016,6/12/2022 3:45,29.652,0
3017,6/12/2022 4:00,29.652,0
3018,6/12/2022 4:15,29.652,0
3019,6/12/2022 4:30,29.652,0
3020,6/12/2022 4:45,29.652,0
3021,6/12/2022 5:00,29.652,0
3022,6/12/2022 5:15,29.652,0
3023,6/12/2022 5:30,29.652,0
3024,6/12/2022 5:45,29.652,21.5
3025,6/12/2022 6:00,29.652,258.3
3026,6/12/2022 6:15,29.652,462.9
3027,6/12/2022 6:30,29.652,818.1
3028,6/12/2022 6:45,29.752,990.3
3029,6/12/2022 7:00,29.752,1108.7
3030,6/12/2022 7:15,29.752,1087.2
3031,6/12/2022 7:30,29.752,1636.1
3032,6/12/2022 7:45,29.853,1980.6
3033,6/12/2022 8:00,29.853,2411.1
3034,6/12/2022 8:15,29.853,1980.6
3035,6/12/2022 8:30,29.853,1894.5
3036,6/12/2022 8:45,29.953,2583.4
3037,6/12/2022 9:00,29.953,1980.6
3038,6/12/2022 9:15,29.953,1894.5
3039,6/12/2022 9:30,30.054,2583.4
3040,6/12/2022 9:45,30.054,2927.8
3041,6/12/2022 10:00,30.154,3100
3042,6/12/2022 10:15,30.356,6200
3043,6/12/2022 10:30,30.255,3961.1
3044,6/12/2022 10:45,30.255,3788.9
3045,6/12/2022 11:00,30.255,3272.2
3046,6/12/2022 11:15,30.356,4477.8
3047,6/12/2022 11:30,30.457,5166.7
3048,6/12/2022 11:45,30.558,6544.5
3049,6/12/2022 12:00,30.963,9300.1
3050,6/12/2022 12:15,30.963,8266.7
3051,6/12/2022 12:30,31.064,12400.1
3052,6/12/2022 12:45,31.37,22044.6
3053,6/12/2022 13:00,32.086,27555.7
3054,6/12/2022 13:15,32.704,34444.7
3055,6/12/2022 13:30,32.807,38578
3056,6/12/2022 13:45,32.497,30311.3
3057,6/12/2022 14:00,33.014,28933.5
3058,6/12/2022 14:15,32.291,26178
3059,6/12/2022 14:30,31.983,18600.1
3060,6/12/2022 14:45,32.497,28933.5
3061,6/12/2022 15:00,32.086,8266.7
3062,6/12/2022 15:15,31.676,9644.5
3063,6/12/2022 15:30,31.778,9300.1
3064,6/12/2022 15:45,31.472,7233.4
3065,6/12/2022 16:00,30.963,4305.6
3066,6/12/2022 16:15,30.862,4305.6
3067,6/12/2022 16:30,30.76,3961.1
3068,6/12/2022 16:45,30.659,3444.5
3069,6/12/2022 17:00,30.558,2755.6
3070,6/12/2022 17:15,30.457,2066.7
3071,6/12/2022 17:30,30.356,1636.1
3072,6/12/2022 17:45,30.356,1270.1
3073,6/12/2022 18:00,30.255,947.2
3074,6/12/2022 18:15,30.154,581.3
3075,6/12/2022 18:30,30.054,226
3076,6/12/2022 18:45,30.054,10.8
3077,6/12/2022 19:00,29.953,0
3078,6/12/2022 19:15,29.953,0
3079,6/12/2022 19:30,29.953,0
3080,6/12/2022 19:45,29.953,0
3081,6/12/2022 20:00,29.853,0
3082,6/12/2022 20:15,29.953,0
3083,6/12/2022 20:30,29.853,0
3084,6/12/2022 20:45,29.853,0
